"Consumer Price Index for All Income Households by Commodity Group (2018=100): January 2018 - July 2023"

"Geolocation","Commodity Description","2018 Ave","2019 Ave","2020 Ave","2021 Ave","2022 Ave","2023 Ave"
"....Ilocos Sur","10 - EDUCATION SERVICES",100.0000000000000,104.1750000000000,107.3000000000000,107.3000000000000,107.4500000000000,..
"....Ilocos Sur","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,102.5250000000000,109.9333333333330,116.7750000000000,126.9833333333330,..
"....Ilocos Sur","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Ilocos Sur","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,101.4000000000000,103.6916666666670,106.6916666666670,111.2166666666670,..
"....La Union","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.9500000000000,105.6833333333330,109.3416666666670,112.5666666666670,..
"....La Union","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,106.2916666666670,125.0500000000000,138.5083333333330,144.6416666666670,..
"....La Union","03 - CLOTHING AND FOOTWEAR",100.0000000000000,101.3000000000000,105.0500000000000,107.0750000000000,107.7083333333330,..
"....La Union","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.2333333333330,98.0166666666667,100.5666666666670,105.3583333333330,..
"....La Union","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.1916666666670,103.9750000000000,106.0500000000000,107.4583333333330,..
"....La Union","06 - HEALTH",100.0000000000000,101.1833333333330,103.9166666666670,106.5416666666670,108.3000000000000,..
"....La Union","07 - TRANSPORT",100.0000000000000,99.9166666666667,97.0750000000000,103.5416666666670,119.4000000000000,..
"....La Union","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.2000000000000,100.0666666666670,100.0000000000000,100.0000000000000,..
"....La Union","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,102.8000000000000,102.2916666666670,102.1583333333330,106.0083333333330,..
"....La Union","10 - EDUCATION SERVICES",100.0000000000000,100.5166666666670,100.6000000000000,100.6000000000000,100.4333333333330,..
"....La Union","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.3000000000000,104.6750000000000,105.6750000000000,106.0750000000000,..
"....La Union","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.1250000000000,145.5000000000000,..
"....La Union","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.7833333333330,102.6000000000000,104.6000000000000,106.6250000000000,..
"....Pangasinan","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.3833333333330,106.2000000000000,111.6916666666670,116.6833333333330,..
"....Pangasinan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,106.5583333333330,128.1250000000000,142.3250000000000,150.5833333333330,..
"....Pangasinan","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.9250000000000,105.7000000000000,108.4583333333330,112.6333333333330,..
"....Pangasinan","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,102.5666666666670,103.2000000000000,105.1166666666670,115.4583333333330,..
"....Pangasinan","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,100.8250000000000,101.2250000000000,103.2750000000000,108.4750000000000,..
"....Pangasinan","06 - HEALTH",100.0000000000000,102.9166666666670,105.0333333333330,108.5916666666670,114.1750000000000,..
"....Pangasinan","07 - TRANSPORT",100.0000000000000,99.1333333333333,99.9333333333333,110.3333333333330,125.2833333333330,..
"....Pangasinan","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0000000000000,100.0000000000000,100.5750000000000,101.7916666666670,..
"....Pangasinan","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,101.2416666666670,102.3250000000000,106.3333333333330,111.3000000000000,..
"....Pangasinan","10 - EDUCATION SERVICES",100.0000000000000,107.0500000000000,111.3750000000000,113.1000000000000,114.7916666666670,..
"....Pangasinan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,104.7000000000000,105.4416666666670,108.3083333333330,110.0750000000000,..
"....Pangasinan","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Pangasinan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,100.8000000000000,101.9916666666670,104.3333333333330,109.3583333333330,..
"..Region II (Cagayan Valley)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,101.0500000000000,103.4250000000000,110.5250000000000,114.4916666666670,..
"..Region II (Cagayan Valley)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,108.8500000000000,121.2666666666670,129.5083333333330,140.8833333333330,..
"..Region II (Cagayan Valley)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.9500000000000,107.4166666666670,110.8666666666670,113.9666666666670,..
"..Region II (Cagayan Valley)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,104.2833333333330,105.6833333333330,110.0333333333330,118.5916666666670,..
"..Region II (Cagayan Valley)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.9083333333330,105.5166666666670,108.7916666666670,112.8666666666670,..
"..Region II (Cagayan Valley)","06 - HEALTH",100.0000000000000,104.2750000000000,108.3750000000000,112.7750000000000,116.7833333333330,..
"..Region II (Cagayan Valley)","07 - TRANSPORT",100.0000000000000,99.0666666666667,100.6666666666670,116.2500000000000,133.1333333333330,..
"..Region II (Cagayan Valley)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.6500000000000,101.1333333333330,101.6000000000000,102.2166666666670,..
"..Region II (Cagayan Valley)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,105.4916666666670,108.2916666666670,108.9833333333330,111.6583333333330,..
"..Region II (Cagayan Valley)","10 - EDUCATION SERVICES",100.0000000000000,108.0166666666670,112.8833333333330,113.6916666666670,114.6416666666670,..
"..Region II (Cagayan Valley)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,104.6333333333330,108.5500000000000,115.6916666666670,117.7250000000000,..
"..Region II (Cagayan Valley)","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,135.0250000000000,146.7000000000000,..
"..Region II (Cagayan Valley)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.8250000000000,105.2666666666670,107.5333333333330,111.3833333333330,..
"....Batanes","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,103.9833333333330,104.5416666666670,109.9500000000000,118.5416666666670,..
"....Batanes","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,106.6333333333330,123.4083333333330,134.9083333333330,142.3250000000000,..
"....Batanes","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.0166666666670,106.2750000000000,110.4583333333330,114.6833333333330,..
"....Batanes","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,103.0250000000000,109.9750000000000,119.7416666666670,128.2500000000000,..
"....Batanes","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,103.2666666666670,108.7666666666670,113.0833333333330,116.1833333333330,..
"....Batanes","06 - HEALTH",100.0000000000000,102.6166666666670,104.1000000000000,111.7916666666670,114.8333333333330,..
"....Batanes","07 - TRANSPORT",100.0000000000000,97.0750000000000,93.1666666666667,89.9500000000000,112.7750000000000,..
"....Batanes","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.6000000000000,101.6333333333330,104.0750000000000,105.1000000000000,..
"....Batanes","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,103.2083333333330,107.0000000000000,117.2083333333330,123.8916666666670,..
"....Batanes","10 - EDUCATION SERVICES",100.0000000000000,112.7250000000000,125.5000000000000,125.5000000000000,125.5000000000000,..
"....Batanes","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,107.6666666666670,109.0750000000000,118.1250000000000,124.0166666666670,..
"....Batanes","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Batanes","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.8083333333330,106.9500000000000,114.2916666666670,120.6666666666670,..
"....Cagayan","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.5833333333330,100.7083333333330,106.8416666666670,112.7750000000000,..
"....Cagayan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,111.3666666666670,121.5416666666670,127.2250000000000,136.2333333333330,..
"....Cagayan","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.6333333333330,107.2416666666670,112.1250000000000,115.6333333333330,..
"....Cagayan","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,107.5083333333330,111.8333333333330,115.0166666666670,122.4333333333330,..
"....Cagayan","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.2416666666670,104.0833333333330,106.4833333333330,110.2000000000000,..
"....Cagayan","06 - HEALTH",100.0000000000000,107.0500000000000,112.5833333333330,117.0166666666670,119.5583333333330,..
"....Cagayan","07 - TRANSPORT",100.0000000000000,98.5500000000000,102.0916666666670,120.2083333333330,131.1500000000000,..
"....Cagayan","08 - INFORMATION AND COMMUNICATION",100.0000000000000,101.4000000000000,101.7250000000000,102.5833333333330,103.2333333333330,..
"....Cagayan","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,104.8416666666670,110.0750000000000,112.1833333333330,114.6750000000000,..
"....Cagayan","10 - EDUCATION SERVICES",100.0000000000000,105.8833333333330,114.4666666666670,116.0000000000000,117.8333333333330,..
"....Cagayan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,100.9666666666670,101.8000000000000,104.8583333333330,105.7000000000000,..
"....Cagayan","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Cagayan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,102.2250000000000,104.4500000000000,107.4833333333330,111.2833333333330,..
"....Isabela","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,100.6083333333330,104.0250000000000,111.5416666666670,114.7416666666670,..
"....Isabela","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,107.7083333333330,121.9500000000000,130.9583333333330,142.0083333333330,..
"....Isabela","03 - CLOTHING AND FOOTWEAR",100.0000000000000,104.6583333333330,107.2250000000000,108.5250000000000,110.3916666666670,..
"....Isabela","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,103.2666666666670,101.8000000000000,106.3500000000000,113.1500000000000,..
"....Isabela","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,102.3833333333330,104.5916666666670,107.9166666666670,111.8583333333330,..
"....Isabela","06 - HEALTH",100.0000000000000,102.0666666666670,104.3083333333330,108.2916666666670,113.9166666666670,..
"....Isabela","07 - TRANSPORT",100.0000000000000,99.1000000000000,100.8583333333330,114.8333333333330,135.8083333333330,..
"....Isabela","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0500000000000,100.1666666666670,100.3000000000000,100.3000000000000,..
"....Isabela","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,106.6500000000000,106.6916666666670,103.9666666666670,105.7583333333330,..
"....Isabela","10 - EDUCATION SERVICES",100.0000000000000,109.5416666666670,114.1166666666670,114.8000000000000,114.9333333333330,..
"....Isabela","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,107.9000000000000,113.8500000000000,122.7166666666670,124.8833333333330,..
"....Isabela","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Isabela","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.0833333333330,105.7250000000000,107.3333333333330,110.7250000000000,..
"....Nueva Vizcaya","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.7083333333330,107.2666666666670,116.4416666666670,117.7416666666670,..
"....Nueva Vizcaya","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,106.7083333333330,118.2416666666670,127.7583333333330,144.3583333333330,..
"....Nueva Vizcaya","03 - CLOTHING AND FOOTWEAR",100.0000000000000,103.3333333333330,107.7833333333330,112.1583333333330,117.1666666666670,..
"....Nueva Vizcaya","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.8000000000000,102.7000000000000,108.3000000000000,122.4500000000000,..
"....Nueva Vizcaya","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,104.6833333333330,109.2416666666670,114.3750000000000,119.7166666666670,..
"....Nueva Vizcaya","06 - HEALTH",100.0000000000000,103.0916666666670,107.7083333333330,111.2250000000000,115.5000000000000,..
"....Nueva Vizcaya","07 - TRANSPORT",100.0000000000000,100.5416666666670,101.4833333333330,115.1916666666670,132.2750000000000,..
"....Nueva Vizcaya","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.3166666666670,101.4333333333330,101.9083333333330,103.8333333333330,..
"....Nueva Vizcaya","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,105.1166666666670,106.3083333333330,107.6666666666670,110.9250000000000,..
"....Nueva Vizcaya","10 - EDUCATION SERVICES",100.0000000000000,107.5500000000000,109.0666666666670,109.6333333333330,110.7666666666670,..
"....Nueva Vizcaya","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,102.7416666666670,106.0000000000000,113.8666666666670,117.5833333333330,..
"....Nueva Vizcaya","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,134.5000000000000,146.0000000000000,..
"....Nueva Vizcaya","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.2750000000000,105.7833333333330,107.8250000000000,113.2916666666670,..
"....Quirino","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.9333333333330,105.5750000000000,110.3666666666670,114.5000000000000,..
"....Quirino","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,106.4250000000000,121.8083333333330,138.4750000000000,155.7666666666670,..
"....Quirino","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.9500000000000,108.7583333333330,114.7500000000000,117.9833333333330,..
"....Quirino","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,100.0583333333330,101.2083333333330,107.9666666666670,123.3416666666670,..
"....Quirino","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,105.4833333333330,109.3833333333330,112.2250000000000,116.2583333333330,..
"....Quirino","06 - HEALTH",100.0000000000000,103.9333333333330,108.7000000000000,116.8583333333330,119.9333333333330,..
"....Quirino","07 - TRANSPORT",100.0000000000000,98.4583333333333,91.4583333333333,109.6416666666670,133.5750000000000,..
"....Quirino","08 - INFORMATION AND COMMUNICATION",100.0000000000000,101.1750000000000,102.8083333333330,102.7000000000000,102.7333333333330,..
"....Quirino","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,105.3500000000000,109.4750000000000,112.4416666666670,116.4666666666670,..
"....Quirino","10 - EDUCATION SERVICES",100.0000000000000,112.7333333333330,119.5000000000000,118.7166666666670,118.8666666666670,..
"....Quirino","11 - RESTAURANTS AND ACCOMMODATION SERVICES",100.0000000000000,103.2833333333330,109.7833333333330,127.6000000000000,130.2666666666670,..
"....Quirino","12 - FINANCIAL SERVICES",100.0000000000000,100.0000000000000,100.0000000000000,145.0000000000000,160.0000000000000,..
"....Quirino","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.0000000000000,103.0500000000000,104.7833333333330,107.6666666666670,110.8583333333330,..
"..Region III (Central Luzon)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.0000000000000,102.4416666666670,106.1666666666670,112.0083333333330,118.0166666666670,..
"..Region III (Central Luzon)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",100.0000000000000,119.5416666666670,149.3000000000000,163.3000000000000,180.3666666666670,..
"..Region III (Central Luzon)","03 - CLOTHING AND FOOTWEAR",100.0000000000000,102.7416666666670,105.0333333333330,106.3500000000000,109.7250000000000,..
"..Region III (Central Luzon)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.0000000000000,102.9333333333330,103.0500000000000,105.8333333333330,116.5083333333330,..
"..Region III (Central Luzon)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.0000000000000,101.9333333333330,104.3500000000000,106.1250000000000,109.1166666666670,..
"..Region III (Central Luzon)","06 - HEALTH",100.0000000000000,103.2833333333330,106.1583333333330,109.6250000000000,112.3500000000000,..
"..Region III (Central Luzon)","07 - TRANSPORT",100.0000000000000,101.7166666666670,101.1083333333330,110.1083333333330,125.3083333333330,..
"..Region III (Central Luzon)","08 - INFORMATION AND COMMUNICATION",100.0000000000000,100.0416666666670,100.4333333333330,101.1666666666670,101.7583333333330,..
"..Region III (Central Luzon)","09 - RECREATION, SPORT AND CULTURE",100.0000000000000,102.5833333333330,103.5333333333330,104.0416666666670,107.2166666666670,..
